"체육시설일련번호","자치구","시설명","시설유형","시설우편번호","시설주소","시설상세주소","시설규모","운영기관","연락처","운영시간_평일","운영시간_주말","운영시간_공휴일","시설대관여부","시설사용료","주차정보","홈페이지","시설종류","시설운영상태","시설편의시설","비고"
"1184","중랑","신내차량기지체육시설 야구장","공공체육시설","02056","서울특별시 중랑구 용마산로136길 33 ","신내차량기지 내","중앙펜스 84m /5,466㎡/내야 인조잔디, 외야 마사토 ","증랑구시설관리공단","02-432-4453","09:00~18:00","09:00~18:00","신정, 설날, 추석 휴관","가능","중랑구민 : 평일 57,220~286,110원 / 주말 74,380~371,940원 타지역 : 평일 63,580~317,900원 / 주말 82,650~413,270원","주차 가능","https://www.jungnangimc.or.kr/html/01060100","야구장","운영","샤워실, 탈의실","21.11.01(월) 기준 제한 운영 내용 * 관내 클럽회원 중 백신접종완료자 이용 가능 - 샤워장 운영"
"1185","중랑","신내차량기지체육시설 축구장","공공체육시설","02056","서울특별시 중랑구 용마산로136길 33 ","신내차량기지 내","100m x 67m (인조잔디) / 8,171㎡ / 관람석","중랑구시설관리공단","02-432-4453","09:00~18:00 ","09:00~18:00","신정, 설날, 추석 휴관","가능","중랑구민 : 평일 57,220~286,110원 / 주말 74,380~371,940원 타지역 : 평일 63,580~317,900원 / 주말 82,650~413,270원 ","주차 가능","https://www.jungnangimc.or.kr/html/01060100","축구장","운영","샤워실, 탈의실",""
"653","구로","신도림고등학교","학교체육시설","","서울특별시 구로구 경인로 67길 159","","체육장 2,497㎡","신도림고등학교","02-2068-7979","미개방","토요일 08:00~09:00, 13:00~17:00","* 운동장 개방, 체육관 미개방 (21.12.07 기준)","불가능","(1시간 기준) 체육관 : 25,000~60,000원 운동장 : 30,000~40,000원","주차 불가","http://shindorim.sen.hs.kr/index.do","고등학교","운영","탈의실, 카페",""
"654","구로","신도림생활체육관","공공체육시설","08200","서울특별시 구로구 경인로67길 149 ","신도림생활체육관","지하 2층, 지하 4층 ","구로구시설관리공단","1899-9912","06:00~22:00","토요일 10:00~18:00 / 매주 일요일 및 공휴일 휴관","21.11.01(월)  단계적 일상 회복 1단계 시행  일부 운영 (수영장, 헬스장)","불가능","에어로빅 : 33,500~44,500원 웰빙요가 : 38,000~49,000원 줌바댄스 : 38,000~49,000원 필라테스 : 80,000~180,000원 서킷핏 : 80,000~120,000원 정기헬스 : 33,000~48,500원 정기골프 : 40,000~60,000원 / 골프레슨 : 64,000~96,000원 정기탁구 : 39,000원 / 탁구레슨 : 64,000~96,000원  * 일일권(일반공개) 이용 가능","- 주차증 소지 회원에 한해 3시간 무료주차 - 3시간 이상 주차시 30분당 1,000원 - 주차장이 협소하므로 가급적 대중교통 이용","https://www.gurosisul.or.kr/mod.asp?m=business&s=b04","생활체육관","운영","샤워실, 탈의실",""
"655","구로","신도림생활체육관 수영장","공공체육시설","08200","서울특별시 구로구 경인로67길 149 ","지하 2층","성인풀(25m) 4레인, 유아풀 / 면적 524.16㎡ (158평)","구로구시설관리공단","1899-9912","06:00~21:30","토요일 10:00~18:30 / 일요일 및 공휴일 휴관","","불가능","<운영 프로그램>  아침수영 : 45,000~55,000원 여성수영 : 53,000~55,000원 아쿠아로빅 : 50,000원 어르신수영 : 39,000~41,000원 초등수영 : 62,000~75,000원 소그룹레슨 : 52,000~130,500원 주말일일권 : 2,500~4,500원  * 보건할인 적용가능","- 주차증 소지 회원에 한해 3시간 무료주차 - 3시간 이상 주차시 30분당 1,000원 - 주차장이 협소하므로 가급적 대중교통 이용","https://www.gurosisul.or.kr/mod.asp?m=business&s=b04","수영장","운영","샤워실, 탈의실",""
"656","구로","신도림테니스장","공공체육시설","","서울특별시 구로구 신도림동 301","","하드코트 4면","구로구시설관리공단","1899-9912","07:00~21:00","07:00~21:00 / 공휴일 휴관","","가능","평일레슨 : 199,000원 주말레슨 : 198,000원 원포인트레슨 : 40,000원 일일이용 : 10,000~13,000원","신도림생활체육관 주차장 이용 - 주차증 소지 회원에 한해 3시간 무료주차 - 3시간 이상 주차시 30분당 1,000원 - 주차장이 협소하므로 가급적 대중교통 이용","https://www.gurosisul.or.kr/mod.asp?m=business&s=b11-2&t=1","테니스장","운영","휴게실",""
"1077","도봉","신도봉중학교","학교체육시설","","서울특별시 도봉구 도봉로115길 16","","체육장 8,363㎡	","신도봉중학교","02-992-3462","17:00~19:00","06:00~19:00","","가능","(1시간 기준) 체육관 : 15,000~60,000원 운동장 : 15,000~100,000원","주차 불가","https://sindobong.sen.ms.kr/","중학교","휴관","샤워실, 탈의실, 창고",""
"1008","서초","신동교육문화회관","공공체육시설","","서울특별시 서초구 나루터로 27","","성인풀(25m) 5레인, 어린이풀, 헬스장, PT룸, GX룸","신동교육문화회관","02-6958-8603","06:00~22:00","토요일 07:00~15:00 / 일요일, 법정공휴일 휴무","","불가능","운영 프로그램에 따라 이용 요금 상이","주차 가능하나 협소하므로 대중 교통 이용 권장","https://yttsportscenter.modoo.at/","수영장","운영","샤워실, 탈의실, 개인사물함",""
"1009","서초","신동중학교","학교체육시설","","서울특별시 서초구 나루터로 27","","축구장 1면 (44m×40m)","서초구청","02-594-6456","미개방","토요일 15:00~17:00, 일요일 09:00-17:00","","가능","체육관(강당) : 15,000~60,000 원 운동장 : 20,000~100,000원 ","주차 불가","http://shindong.sen.ms.kr/index.do","중학교","운영","편의시설 없음",""
"738","관악","신림체육센터","공공체육시설","","서울특별시 관악구 난곡로58길 13","","지하 1층, 지상 3층 (연면적 1,978㎡)","관악구시설관리공단","02-869-1888","06:00~21:50","토요일 시설(헬스, 수영)별 운영시간 상이 / 일요일은 자유수영만 운영","매월 첫 째주 일요일 및 공휴일 휴관","불가능","운영 프로그램 별 이용 요금 상이","5분당 250원  프로그램 이용 회원에 한해 3시간까지 무료 초과 시 5분당 250원","https://www.gwanakgongdan.or.kr/fmcs/26","생활체육관","운영","샤워실, 탈의실, 휴게실, 다목적실, 개인사물함, 매점","21.11.01(월) 기준 이용 대상 - 백신접종 완료 : 2차 접종 후 14일 경과된 자 - 백신 미접종 : 48시간 이내 PCR 검사 결과 음성판정서 제출 필요"
"739","관악","신림체육센터 수영장","공공체육시설","","서울특별시 관악구 난곡로58길 13 ","1층 수영장","성인풀 5레인, 어린이풀 없음","관악구시설관리공단","02-869-1888","06:00~21:50","토요일 06:00~20:50 / 일요일은 자유수영만 운영","매월 첫 째주 일요일 및 공휴일 휴관","불가능","운영 프로그램별 이용 요금 상이","5분당 250원  프로그램 이용 회원에 한해 3시간까지 무료 초과 시 5분당 250원","https://www.gwanakgongdan.or.kr/https://www.gwanakgongdan.or.kr/fmcs/26","수영장","운영","샤워실, 탈의실, 휴게실, 다목적실, 개인사물함, 매점",""
"1223","양천","신목고등학교","학교체육시설","08018","서울특별시 양천구 안양천로 739","","체육장 7,360㎡, 체육관 ","신목고등학교","070-8720-5010","06:00~08:00, 16:00~18:00","주말 및 공휴일 09:00~18:00","동절기는 17:30까지만 개방","가능","(1시간 기준) 체육관 : 15,000~60,000원 운동장 15,000~50,000원","학교 내 공터에 주차 가능 1시간 당 1,000원","http://shinmok.sen.hs.kr/index.do","고등학교","운영","샤워실, 탈의실, 창고",""
"1136","은평","신사근린공원 내 게이트볼장","공공체육시설","","서울특별시 은평구 신사2동 산80-4","","게이트볼장 1면","은평구청","02-351-8007","00:00~24:00","00:00~24:00","","가능","무료","주차 불가","https://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000003368","게이트볼장","운영","쉼터",""
"1224","양천","신월문화체육센터","공공체육시설","","서울특별시 양천구 지양로 47","","지하 2층, 지상 2층","양천구시설관리공단","02-2605-4093","06:00~22:00","토요일 06:00~20:50, 일요일 09:00~11:50","","가능","운영 프로그램에 따라 이용 요금 상이","해맞이 공영주차장 이용 5분당 50원  월 주차요금 : 50,000원","https://www.ycs.or.kr/fmcs/21","생활체육관","운영","샤워실, 탈의실, 파우더룸",""
"1225","양천","신월문화체육센터 수영장","공공체육시설","","서울특별시 양천구 지양로 47 ","지하 2층 수영장","성인풀(25m) 4레인, 유아풀(11m) 3레인","양천구시설관리공단","02-2605-4093","06:00~21:50","토요일 06:00~20:50, 일요일 09:00~11:50 / 공휴일 휴관 ","","가능","운영 프로그램에 따라 이용 요금 상이","해맞이 공영주차장 이용 5분당 50원  월 주차요금 : 50,000원","https://www.ycs.or.kr/fmcs/21","수영장","운영","샤워실, 탈의실, 파우더룸",""
"1226","양천","신월야구공원","공공체육시설","07916","서울특별시 양천구 남부순환로64길 26","","인조잔디 구장 (18,947㎡)","체육시설관리사업소","02-2699-6407","09:00-21:30","-","09:00-21:30","가능","대관 프로그램에 따라 이용 요금 상이","주변 공영 주차장 이용","https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S181206081509152624","야구장","운영","화장실, 선수대기실, 스코어보드, 조명타워, 산책로",""
"1643","영등포","신정교 제1풋살장","공공체육시설","08200","서울특별시 구로구 경인로67길 160","영등포구 문래동5가 31일대(안양천 신정교 하부)","인조잔디 풋살장(40m×20m)","영등포구시설관리공단","02-2650-1400","08:00~20:00","08:00~20:00","신정, 설날연휴, 추석연휴는 개장하지 않음 강우, 폭설 등 기상여건 및 감염병 감안 일정기간 개장하지 않을 수 있음","가능","","전화문의","https://srent.y-sisul.or.kr/anyang/page/rent/s03.sisul.asp","풋살장","운영","",""
"1644","영등포","신정교 제2풋살장","공공체육시설","08200","서울특별시 구로구 경인로67길 160","영등포구 문래동5가 31일대(안양천 신정교 하부)","인조잔디 풋살장(40m×20m)","영등포구시설관리공단","02-2650-1400","08:00~20:00","08:00~20:00","신정, 설날연휴, 추석연휴는 개장하지 않음 강우, 폭설 등 기상여건 및 감염병 감안 일정기간 개장하지 않을 수 있음","가능","","전화문의","https://srent.y-sisul.or.kr/anyang/page/rent/s04.sisul.asp","구기체육관","운영","",""
"1078","도봉","쌍문근린공원","공공체육시설","","서울특별시 도봉구 쌍문동 산 80-1","","테니스장, 배구장, 배드민턴장 (328,018㎡)","","02-2091-3754","00:00~24:00","00:00~24:00","","불가능","무료","주차 불가","http://tour.dobong.go.kr/Contents.asp?code=10003483","기타","운영","화장실, 정자, 약수터",""
"1526","성동","아남어린이공원 족구장","공공체육시설","04782","서울특별시 성동구 연무장5길 9-26","","족구장 (984.10㎡) ","성동구청 공원녹지과","02-2286-5657","00:00~24:00","00:00~24:00","","불가능","","-","","족구장","운영","벤치의자",""
"711","광진","아차산배수지체육공원","공공체육시설","04958","서울특별시 광진구 천호대로 731 ","아차산 내 (정립회관 옆)","면적 16,132㎡ (약 4,850평)","광진구시설관리공단","02-3437-7234","07:00~23:00","07:00~23:00 / 신정, 설날연휴 및 추석연휴 휴관","","가능","운영 프로그램 별 이용 요금 상이 ","- 체육시설 이용자는 무료 주차 가능 (관리자 확인 필요) - 시설 내 주차장이 협소하므로 가급적 대중교통 이용","http://stadium.gwangjin.or.kr","기타","운영","샤워실",""
"710","광진","아차산배수지체육공원 축구장","공공체육시설","04958","서울특별시 광진구 천호대로 731","","인조잔디 1면 (56m×100m)","광진구시설관리공단","02-3437-7234","07:00-23:00","07:00~23:00 / 신정, 설날연휴 및 추석연휴 휴관","","가능","운영 프로그램 별 이용 요금 상이","- 체육시설 이용자는 무료 주차 가능 (관리자 확인 필요) - 시설 내 주차장이 협소하므로 가급적 대중교통 이용","http://stadium.gwangjin.or.kr/","축구장","운영","샤워실, 조명시설, 그늘막, 음수대, 조깅트랙",""
"712","광진","아차산배수지체육공원 테니스장","공공체육시설","04958","서울특별시 광진구 천호대로 731 ","아차산 내 (정립회관 옆)","하드코트 4면 (66m×72m)","광진구시설관리공단","02-3437-7234","07:00~23:00","07:00~23:00 / 신정, 설날연휴 및 추석연휴 휴관","","가능","운영 프로그램별 이용 요금 상이","- 체육시설 이용자는 무료 주차 가능 (관리자 확인 필요) - 시설 내 주차장이 협소하므로 가급적 대중교통 이용","http://stadium.gwangjin.or.kr/page/sub01_02_02.php","테니스장","운영","샤워실, 관람석, 보호 펜스, 조명시설, 음수대",""
"1687","광진","아트큐브 농구장","공공체육시설","05085","서울특별시 광진구 능동로 27","자양동 65-11 (청담대교 하부)","농구장 반코트 1면","광진구청 체육진흥과","02-450-9778","10:00~19:00","토 10:00~19:00, 일 미운영","","불가능","","주차불가","https://www.gwangjin.go.kr/portal/bbs/B0000113/deptGdc.do?deptId=101597&menuNo=201676","농구장","운영","",""
